order_id;date;time;user_id;name;course_id;course_name;payment_method;item_price;discount;total_amount
OC-2022-165008;09/15/22;21:18:00;DO-13645;Doug O'Connell;CAMP-002-002-082;Dasar-dasar dalam Membuat Website Menggunakan CSS;BCA;392632;0.2;314106
OC-2021-145611;09/20/21;17:58:00;HA-14905;Helen Abelman;CAMP-004-003-028;Penerapan Teknik Data Cleaning di Sains Data Melalui Python;Bank BRI;245986;0;245986
OC-2021-113600;12/15/21;13:31:00;SH-20395;Shahid Hopkins;CAMP-001-003-026;Konversi Followersmu menjadi Paying Customers;Bank BRI;404269;0.7;121281
OC-2022-130834;11/03/2022;08:07:00;JM-16195;Justin MacKendrick;CAMP-005-000-097;Kelas Perencanaan dan Prediksi Finansial menggunakan Excel;Mandiri;294236;0.2;235389
OC-2021-168543;07/03/2021;22:39:00;DK-13225;Dean Katz;CAMP-002-003-035;Menganalisis Data menggunakan SQL di Google Big Query;Bank BRI;;0;600894
OC-2019-144974;09/26/19;19:01:00;CM-12715;Craig Molinari;CAMP-002-009-010;Statistika untuk Analisis Bisnis dan Sains Data;Go-Pay;547352;0.7;164205
OC-2019-144974;09/26/19;12:02:00;CM-12715;Craig Molinari;CAMP-002-002-082;Dasar-dasar dalam Membuat Website Menggunakan CSS;BNI;392632;0.2;314106
OC-2019-144974;09/26/19;16:53:00;CM-12715;Craig Molinari;CAMP-004-004-039;Advanced Tableau menggunakan ekspresi Level of Detail ;OVO;244713;0.2;195770
OC-2019-109904;07/14/19;11:19:00;BF-10975;Barbara Fisher;CAMP-005-005-049;Kuasai Desain Presentasi dengan PowerPoint;OVO;309797;0;309797
OC-2022-152205;09/28/22;11:34:00;SF-20965;Sylvia Foulston;CAMP-004-003-048;Mempelajari Pentingnya Bisnis Analis di Teknik Informatika;Alfamidi;273042;0.7;81913
OC-2020-121188;08/28/20;07:05:00;CB-12025;Cassandra Brandow;CAMP-001-008-093;Fundamental Copywriting untuk Pemula;BNI;331790;0;331790
OC-2020-121188;08/28/20;11:58:00;CB-12025;Cassandra Brandow;CAMP-004-003-028;Penerapan Teknik Data Cleaning di Sains Data Melalui Python;BCA;245986;0.15;209088
OC-2020-121188;08/28/20;22:27:00;CB-12025;Cassandra Brandow;CAMP-004-003-060;Sales 101;Danamon;253274;0;253274
OC-2020-121188;08/28/20;09:10:00;CB-12025;Cassandra Brandow;CAMP-001-009-074;TIngkatkan Sales Bisnismu dengan Content yang Viral dan Menaikkan Pertumbuhan Followers;BNI;401973;0.2;321579
OC-2020-121188;08/28/20;08:06:00;CB-12025;Cassandra Brandow;CAMP-004-002-016;Data Cleaning dan Preprocessing dengan R;Bank BRI;263697;0.2;210957
OC-2020-121188;08/28/20;22:34:00;CB-12025;Cassandra Brandow;CAMP-004-003-060;Sales 101;BNI;253274;0;253274
OC-2020-156013;09/20/20;22:29:00;TC-20980;Tamara Chand;CAMP-003-001-074;Fundamental dan Permodelan Analisis Finansial;Danamon;312887;0;312887
OC-2020-156013;09/20/20;13:15:00;TC-20980;Tamara Chand;CAMP-002-007-030;Membangun Aplikasi dengan React ;JCB;487992;0.2;390394
OC-2021-132997;11/07/2021;10:58:00;LW-17215;Luke Weiss;CAMP-002-002-088;Dasar Pemrograman SQL;Go-Pay;343595;0;343595
OC-2021-132997;11/07/2021;07:50:00;LW-17215;Luke Weiss;CAMP-002-007-030;Membangun Aplikasi dengan React ;Lawson;487992;0;487992
OC-2021-132997;11/07/2021;11:24:00;LW-17215;Luke Weiss;CAMP-002-008-038;Analisis Segmentasi Pelanggan menggunakan Python ;BCA;509077;0;509077
OC-2021-132997;11/07/2021;12:58:00;LW-17215;Luke Weiss;CAMP-004-004-041;Mahir dalam Seni Komunikasi;BSI;254839;0;254839
OC-2021-132997;11/07/2021;09:27:00;LW-17215;Luke Weiss;CAMP-001-000-001;Strategi Online Marketing: Bagaimana cara mendapatkan lebih banyak trafik?;Mandiri;344433;0.2;275547
ID-2020-160563;10/20/20;16:00:00;NS-18640;Noel Staavos;CAMP-002-001-076;Mendesain Database dengan MySQL;BCA;618800;0;618800
ID-2020-160563;10/20/20;18:29:00;NS-18640;Noel Staavos;CAMP-005-004-071;Menyusun Laporan dan Visualisasi Data menggunakan Google Data Studio;Mandiri;300275;0;300275
OC-2022-151750;01/01/2022;22:50:00;JM-15250;Janet Martin;CAMP-003-001-074;Fundamental dan Permodelan Analisis Finansial;Lawson;312887;0.2;250310
OC-2022-151750;01/01/2022;11:31:00;JM-15250;Janet Martin;CAMP-002-001-017;Analisis Data menggunakan R;BNI;436642;0.6;174657
OC-2022-151750;01/01/2022;11:25:00;JM-15250;Janet Martin;CAMP-005-002-079;Bekerja menggunakan Formula dan Functions di Google Sheet;Master Card;302148;0.3;211503
OC-2022-151750;01/01/2022;19:00:00;JM-15250;Janet Martin;CAMP-004-002-016;Data Cleaning dan Preprocessing dengan R;Alfamidi;263697;0.2;210957
OC-2022-151750;01/01/2022;17:16:00;JM-15250;Janet Martin;CAMP-001-004-029;Tingkatkan Sales dengan Copywriting Menarik;Bank BRI;439816;0.8;87963
OC-2022-151750;01/01/2022;21:29:00;JM-15250;Janet Martin;CAMP-004-007-028;Data Analitik dengan Power BI;Lawson;239271;0.8;47854
OC-2022-151750;01/01/2022;16:58:00;JM-15250;Janet Martin;CAMP-001-005-060;TIngkatkan Sales Bisnismu dengan Meningkatkan Pertumbuhan Followers;Alfaexpress;269219;0.8;53844
OC-2020-106187;06/23/20;09:47:00;RF-19345;Randy Ferguson;CAMP-002-000-077;Advanced JavaScript;BSI;614999;0;614999
OC-2020-106187;06/23/20;17:40:00;RF-19345;Randy Ferguson;CAMP-004-007-028;Data Analitik dengan Power BI;BCA;239271;0;239271
OC-2020-106187;06/23/20;11:52:00;RF-19345;Randy Ferguson;CAMP-005-004-072;Google Data Studio untuk Analitik Data dan Business Intelligence;Dan Dan;306279;0;306279
ID-2021-164945;11/22/21;08:30:00;CA-12055;Cathy Armstrong;CAMP-001-003-016;Bagaimana Cara Meningkatkan Kinerja Online Marketing?;BCA;409402;0.2;327521
OC-2020-150714;10/26/20;14:36:00;KH-16690;Kristen Hastings;CAMP-004-000-077;Tingkatkan Kemampuan di Pemodelan dan Teknik Analis Bisnis;BSI;239390;0.2;191512
OC-2020-150714;10/26/20;07:44:00;KH-16690;Kristen Hastings;CAMP-005-002-079;Bekerja menggunakan Formula dan Functions di Google Sheet;BSI;302148;0.2;241718
OC-2020-150714;10/26/20;09:57:00;KH-16690;Kristen Hastings;CAMP-004-002-005;Membersihkan dan Memanipulasi Data menggunakan Excel ;BCA;255203;0.2;204162
OC-2020-150714;10/26/20;12:36:00;KH-16690;Kristen Hastings;CAMP-002-007-028;Analisis Marketing menggunakan Python;BSI;435239;0.7;130572
OC-2020-150714;10/26/20;21:33:00;KH-16690;Kristen Hastings;CAMP-001-002-069;Kiat menjadi penulis sukses Web Content;BNI;405165;0.2;324132
OC-2021-105753;10/20/21;12:48:00;LC-16960;Lindsay Castell;CAMP-002-004-071;Bangun Data Warehouse dengan SQL Server;Bank BRI;595514;0;595514
OC-2022-120894;04/28/22;08:11:00;JL-15130;Jack Lebron;CAMP-001-005-060;TIngkatkan Sales Bisnismu dengan Meningkatkan Pertumbuhan Followers;BNI;269219;0.2;215375
OC-2021-106621;09/29/21;21:26:00;DM-12955;Dario Medina;CAMP-002-005-029;Fundamental React Bagi Pemula;Dan Dan;545153;0.2;436123
OC-2020-107020;07/10/2020;19:13:00;MV-18190;Mike Vittorini;CAMP-005-007-065;Membangun Dashboard di Google Data Studio;Mandiri;296615;0.2;237292
ID-2020-117492;08/07/2020;07:15:00;NS-18640;Noel Staavos;CAMP-004-001-018;Seni Storytelling dalam Komunikasi dan Presentasi;BCA;243082;0;243082
OC-2019-101392;12/07/2019;20:54:00;AS-10630;Ann Steele;CAMP-002-007-033;Pemodelan Basis Data dengan PostgreSQL dan Golang;Alfamidi;538005;0;538005
OC-2020-127502;12/10/2020;19:44:00;MT-17815;Meg Tillman;CAMP-004-007-046;Fundamental Analitik HR;BNI;252454;0;252454
OC-2022-143658;11/08/2022;08:19:00;SR-20425;Sharelle Roach;CAMP-004-008-039;Pelajari Konsep Data Warehouse;BCA;251032;0;251032
OC-2022-133046;07/27/22;09:45:00;DK-13375;Dennis Kane;CAMP-004-006-055;Mempelajari Dasar MySQL untuk Business Intelligence;Go-Pay;247283;0;247283
OC-2022-133046;07/27/22;17:54:00;DK-13375;Dennis Kane;CAMP-004-001-018;Seni Storytelling dalam Komunikasi dan Presentasi;Go-Pay;243082;0;243082
OC-2022-133046;07/27/22;19:49:00;DK-13375;Dennis Kane;CAMP-005-004-063;Dasar-dasar Kemampuan Lunak dalam Customer Service;Alfamart;245275;0;245275
OC-2022-133046;07/27/22;21:27:00;DK-13375;Dennis Kane;CAMP-004-006-016;Mempelajari Dasar MySQL untuk Business Intelligence;BNI;245811;0;245811
OC-2022-122798;12/28/22;22:34:00;SV-20935;Susan Vittorini;CAMP-004-005-088;Bagaimana cara berkomunikasi yang efektif?;OVO;247612;0;247612
OC-2022-122798;12/28/22;19:43:00;SV-20935;Susan Vittorini;CAMP-004-001-094;Presentasikan Hasilmu Secara Jelas, Powerful, dan Meyakinkan.;Mandiri;248785;0;248785
OC-2021-169663;03/10/2021;17:43:00;RH-19510;Rick Huthwaite;CAMP-002-009-010;Statistika untuk Analisis Bisnis dan Sains Data;Bank BRI;547352;0;547352
OC-2021-169663;03/10/2021;17:49:00;RH-19510;Rick Huthwaite;CAMP-004-000-005;Yakinkan Audiensmu dengan Storytelling;Lawson;260937;0.2;208750
OC-2020-149846;05/22/20;16:01:00;SB-20185;Sarah Brown;CAMP-004-002-099;Storytelling untuk Bisnis;Mandiri;268230;0;268230
OC-2020-149846;05/22/20;07:13:00;SB-20185;Sarah Brown;CAMP-001-000-001;Strategi Online Marketing: Bagaimana cara mendapatkan lebih banyak trafik?;OVO;344433;0.2;275547
OC-2020-149846;05/22/20;18:03:00;SB-20185;Sarah Brown;CAMP-001-005-082;Kata kunci untuk Mencapai Halaman Pertama Google;Go-Pay;411520;0;411520
OC-2020-149846;05/22/20;07:22:00;SB-20185;Sarah Brown;CAMP-001-001-074;Apa itu Online dan Digital Marketing?;Lawson;297747;0.2;238197
OC-2022-159149;02/17/22;16:53:00;CR-12820;Cyra Reiten;CAMP-001-001-074;Apa itu Online dan Digital Marketing?;BNI;297747;0.32;202468
OC-2022-159149;02/17/22;08:48:00;CR-12820;Cyra Reiten;CAMP-004-008-073;Kuasai Presentasi yang Menarik dengan PowerPoint;OVO;264600;0.2;211680
OC-2022-159149;02/17/22;07:55:00;CR-12820;Cyra Reiten;CAMP-001-001-014;Perkenalan Marketing dan Iklan Facebook ;BCA;450498;0.2;360398
ID-2022-167570;12/08/2022;12:06:00;EG-13900;Emily Grady;CAMP-001-009-071;Menempati peringkat #1 dengan Mastering Keyword Reasearch ;Danamon;289730;0.3;202811
OC-2022-160122;11/18/22;13:16:00;RD-19930;Russell D'Ascenzo;CAMP-003-000-059;Pondasi Finansial untuk Pemula;Alfamart;273848;0.2;219079
OC-2022-160122;11/18/22;19:47:00;RD-19930;Russell D'Ascenzo;CAMP-001-004-029;Tingkatkan Sales dengan Copywriting Menarik;Dan Dan;439816;0.3;307871
OC-2021-130393;12/01/2021;13:40:00;JM-15865;John Murray;CAMP-005-004-072;Google Data Studio untuk Analitik Data dan Business Intelligence;OVO;306279;0.3;214395
OC-2021-130393;12/01/2021;10:30:00;JM-15865;John Murray;CAMP-002-007-028;Analisis Marketing menggunakan Python;Go-Pay;435239;0.8;87048
OC-2021-130393;12/01/2021;17:22:00;JM-15865;John Murray;CAMP-004-008-039;Pelajari Konsep Data Warehouse;Alfamidi;251032;0.3;175722
OC-2022-144820;10/03/2022;18:13:00;LW-16825;Laurel Workman;CAMP-003-002-045;Belajar Menganalisis Proses Kredit pada Bank;Alfaexpress;316898;0.2;253518
OC-2022-101014;08/29/22;11:54:00;RW-19540;Rick Wilson;CAMP-001-005-082;Kata kunci untuk Mencapai Halaman Pertama Google;OVO;411520;0;411520
OC-2022-105543;11/24/22;21:45:00;BG-11695;Brooke Gillingham;CAMP-001-005-060;TIngkatkan Sales Bisnismu dengan Meningkatkan Pertumbuhan Followers;Alfamart;269219;0;269219
ID-2022-113201;06/30/22;13:50:00;TT-21220;Thomas Thornton;CAMP-002-009-022;Mendesain Web dengan CSS ;Dan Dan;457323;0;457323
ID-2022-106551;07/22/22;20:48:00;EB-13930;Eric Barreto;CAMP-005-007-019;Dasar-dasar Google Sheet untuk Pemula;BSI;306249;0.3;214374
OC-2021-116722;11/11/2021;15:53:00;LP-17080;Liz Pelletier;CAMP-003-007-064;Kelas Pelatihan untuk menjadi Manajer Keuangan ;OVO;286991;0;286991
OC-2021-116722;11/11/2021;22:02:00;LP-17080;Liz Pelletier;CAMP-004-002-000;Membuat Dashboard HR menggunakan Tableau Desktop;Alfaexpress;256071;0.2;204857
OC-2021-116722;11/11/2021;15:15:00;LP-17080;Liz Pelletier;CAMP-003-009-001;Dasar-dasar Keuangan Pribadi;OVO;286675;0.2;229340
OC-2019-138128;12/09/2019;22:55:00;FP-14320;Frank Preis;CAMP-001-002-047;Menjadi Ahli Pemasaran dengan Data-Driven;BNI;316390;0.2;253112
OC-2019-138128;12/09/2019;11:12:00;FP-14320;Frank Preis;CAMP-002-002-084;Basic: Python untuk Pemula;BCA;599596;0.4;359758
ID-2022-150070;09/07/2022;16:26:00;JA-15970;Joseph Airdo;CAMP-001-004-029;Tingkatkan Sales dengan Copywriting Menarik;Alfaexpress;439816;0.2;351853
OC-2020-137064;02/06/2020;10:37:00;TS-21655;Trudy Schmidt;CAMP-004-003-072;Strategi Menghadapi Difficult People di Dunia Kerja;Dan Dan;273379;0.8;54676
OC-2020-137064;02/06/2020;07:09:00;TS-21655;Trudy Schmidt;CAMP-004-001-018;Seni Storytelling dalam Komunikasi dan Presentasi;Dan Dan;243082;0.2;194465
OC-2020-137064;02/06/2020;18:48:00;TS-21655;Trudy Schmidt;CAMP-005-005-086;Kuasai Ms. Excel untuk Analisis Finansial ;Mandiri;311311;0.2;249049
OC-2022-157350;08/26/22;10:59:00;DP-13000;Darren Powers;CAMP-005-007-064;Business Intelligence dengan Microsoft Power BI Desktop ;BNI;299473;0.6;119789
OC-2019-127866;07/20/19;09:10:00;JD-15895;Jonathan Doherty;CAMP-001-002-069;Kiat menjadi penulis sukses Web Content;OVO;405165;0;405165
OC-2019-127866;07/20/19;17:29:00;JD-15895;Jonathan Doherty;CAMP-004-006-016;Mempelajari Dasar MySQL untuk Business Intelligence;OVO;245811;0;245811
OC-2019-127866;07/20/19;07:35:00;JD-15895;Jonathan Doherty;CAMP-004-003-048;Mempelajari Pentingnya Bisnis Analis di Teknik Informatika;Go-Pay;273042;0;273042
OC-2019-127866;07/20/19;21:08:00;JD-15895;Jonathan Doherty;CAMP-005-005-086;Kuasai Ms. Excel untuk Analisis Finansial ;Mandiri;311311;0;311311
OC-2020-131352;10/08/2020;15:43:00;GH-14485;Gene Hale;CAMP-004-009-058;Data Warehouse dan Business Intelligence bagi para Manajer;BSI;252569;0.6;101027
OC-2020-121776;02/16/20;17:01:00;RD-19585;Rob Dowd;CAMP-005-004-072;Google Data Studio untuk Analitik Data dan Business Intelligence;American Express;306279;0;306279
OC-2020-121776;02/16/20;20:05:00;RD-19585;Rob Dowd;CAMP-004-008-073;Kuasai Presentasi yang Menarik dengan PowerPoint;Alfamart;264600;0;264600
OC-2021-118073;08/12/2021;16:07:00;CS-12490;Cindy Schnelling;CAMP-001-006-006;Tingkatkan Sales dengan Copywriting Menarik;Bank BRI;220317;0.45;121174
OC-2019-103219;11/09/2019;14:57:00;BF-11215;Benjamin Farhat;CAMP-003-002-095;Kuasai Ms. Excel untuk Analisis Finansial ;Go-Pay;266872;0;266872
OC-2021-102561;07/18/21;07:56:00;NK-18490;Neil Knudson;CAMP-004-007-046;Fundamental Analitik HR;BSI;252454;0.2;201963
OC-2021-102561;07/18/21;16:04:00;NK-18490;Neil Knudson;CAMP-003-000-059;Pondasi Finansial untuk Pemula;BSI;273848;0.2;219079
OC-2021-102561;07/18/21;14:12:00;NK-18490;Neil Knudson;CAMP-002-001-022;Statistika Dasar di Analisis Data menggunakan R;Go-Pay;560115;0.2;448092
OC-2021-100993;02/05/2021;13:37:00;AZ-10750;Annie Zypern;CAMP-001-004-028;Analisis Marketing dan Manajemen Bisnis Retail;BSI;405116;0;405116
OC-2021-100993;02/05/2021;07:40:00;AZ-10750;Annie Zypern;CAMP-005-002-079;Bekerja menggunakan Formula dan Functions di Google Sheet;BNI;302148;0;302148
OC-2021-100993;02/05/2021;21:30:00;AZ-10750;Annie Zypern;CAMP-004-001-018;Seni Storytelling dalam Komunikasi dan Presentasi;BNI;243082;0.2;194465
OC-2021-100993;02/05/2021;14:56:00;AZ-10750;Annie Zypern;CAMP-004-002-098;Business Intelligence dengan Microsoft Power BI Desktop ;Bank BRI;250691;0.2;200553
ID-2019-112949;06/20/19;09:34:00;Co-12640;Corey-Lock;CAMP-005-004-072;Google Data Studio untuk Analitik Data dan Business Intelligence;OVO;306279;0;306279
ID-2019-112949;06/20/19;11:19:00;Co-12640;Corey-Lock;CAMP-004-007-028;Data Analitik dengan Power BI;Alfaexpress;239271;0;239271
ID-2022-146822;06/09/2022;09:25:00;AG-10675;Anna Gayman;CAMP-004-006-016;Mempelajari Dasar MySQL untuk Business Intelligence;Alfamart;245811;0;245811
ID-2021-131058;12/27/21;13:55:00;EM-14140;Eugene Moren;CAMP-002-009-039;Basic: Python untuk Pemula;BSI;454963;0;454963
OC-2019-167997;01/26/19;15:57:00;CA-11965;Carol Adams;CAMP-004-002-000;Membuat Dashboard HR menggunakan Tableau Desktop;Master Card;256071;0;256071
OC-2019-167997;01/26/19;15:17:00;CA-11965;Carol Adams;CAMP-004-003-028;Penerapan Teknik Data Cleaning di Sains Data Melalui Python;Master Card;245986;0;245986
OC-2022-140151;03/23/22;10:37:00;RB-19360;Raymond Buch;CAMP-003-006-006;Belajar Inovasi pada Digital Banking;JCB;255990;0;255990
OC-2022-140151;03/23/22;21:44:00;RB-19360;Raymond Buch;CAMP-001-009-074;TIngkatkan Sales Bisnismu dengan Content yang Viral dan Menaikkan Pertumbuhan Followers;Alfamart;401973;0;401973
OC-2022-140151;03/23/22;11:56:00;RB-19360;Raymond Buch;CAMP-004-008-073;Kuasai Presentasi yang Menarik dengan PowerPoint;JCB;264600;0;264600
ID-2022-143770;03/20/22;08:27:00;RD-19720;Roger Demir;CAMP-005-000-097;Kelas Perencanaan dan Prediksi Finansial menggunakan Excel;Bank BRI;294236;0;294236
ID-2022-143770;03/20/22;16:54:00;RD-19720;Roger Demir;CAMP-001-000-001;Strategi Online Marketing: Bagaimana cara mendapatkan lebih banyak trafik?;BNI;344433;0;344433
OC-2021-131296;10/04/2021;13:28:00;MS-17830;Melanie Seite;CAMP-002-003-035;Menganalisis Data menggunakan SQL di Google Big Query;Mandiri;600894;0.3;420626
OC-2021-103464;11/18/21;10:13:00;PG-18820;Patrick Gardner;CAMP-005-002-079;Bekerja menggunakan Formula dan Functions di Google Sheet;Mandiri;302148;0;302148
OC-2022-136238;12/26/22;20:25:00;KB-16240;Karen Bern;CAMP-005-000-097;Kelas Perencanaan dan Prediksi Finansial menggunakan Excel;BCA;294236;0.2;235389
OC-2021-120803;03/09/2021;19:36:00;RB-19465;Rick Bensley;CAMP-004-003-093;Kunci Tampil dan Berbicara di Depan Publik sebagai Profesional;Alfamart;248231;0;248231
OC-2021-134138;02/16/21;07:35:00;JD-15790;John Dryer;CAMP-004-006-055;Mempelajari Dasar MySQL untuk Business Intelligence;BNI;247283;0;247283
OC-2020-120915;09/28/20;13:21:00;JJ-15445;Jennifer Jackson;CAMP-001-003-026;Konversi Followersmu menjadi Paying Customers;Danamon;404269;0;404269
OC-2020-120915;09/28/20;10:55:00;JJ-15445;Jennifer Jackson;CAMP-003-000-059;Pondasi Finansial untuk Pemula;BSI;273848;0;273848
OC-2020-168207;11/02/2020;21:02:00;LT-17110;Liz Thompson;CAMP-002-008-002;Cara Termudah Mempelajari SQL ;Danamon;509805;0;509805
OC-2020-168207;11/02/2020;09:47:00;LT-17110;Liz Thompson;CAMP-002-000-077;Advanced JavaScript;Danamon;614999;0.2;491999
OC-2020-168207;11/02/2020;15:17:00;LT-17110;Liz Thompson;CAMP-001-008-056;Pelajari Dasar-dasar Content Writing;BCA;332363;0.2;265890
OC-2020-168207;11/02/2020;09:30:00;LT-17110;Liz Thompson;CAMP-004-000-005;Yakinkan Audiensmu dengan Storytelling;BSI;260937;0.15;221796
OC-2021-144148;07/31/21;08:21:00;AH-10690;Anna Haberlin;CAMP-004-009-058;Data Warehouse dan Business Intelligence bagi para Manajer;BSI;252569;0.2;202055
OC-2022-107174;11/06/2022;09:11:00;AB-10060;Adam Bellavance;CAMP-005-000-097;Kelas Perencanaan dan Prediksi Finansial menggunakan Excel;Alfamidi;294236;0;294236
OC-2022-107174;11/06/2022;12:20:00;AB-10060;Adam Bellavance;CAMP-001-006-006;Tingkatkan Sales dengan Copywriting Menarik;BSI;220317;0.2;176253
OC-2022-107174;11/06/2022;07:09:00;AB-10060;Adam Bellavance;CAMP-003-002-045;Belajar Menganalisis Proses Kredit pada Bank;OVO;316898;0;316898
OC-2021-146150;02/14/21;10:04:00;FM-14380;Fred McMath;CAMP-004-002-005;Membersihkan dan Memanipulasi Data menggunakan Excel ;BCA;255203;0;255203
OC-2019-114125;07/09/2019;12:04:00;GH-14410;Gary Hansen;CAMP-004-003-048;Mempelajari Pentingnya Bisnis Analis di Teknik Informatika;Go-Pay;273042;0;273042
OC-2019-114125;07/09/2019;14:04:00;GH-14410;Gary Hansen;CAMP-005-002-079;Bekerja menggunakan Formula dan Functions di Google Sheet;Alfamidi;302148;0.2;241718
OC-2019-114125;07/09/2019;15:26:00;GH-14410;Gary Hansen;CAMP-003-005-086;Kelas Pelatihan Keuangan untuk para Analis Finansial;Alfamidi;269423;0;269423
OC-2021-114944;01/30/21;18:50:00;HE-14800;Harold Engle;CAMP-004-003-060;Sales 101;Mandiri;253274;0.2;202619
OC-2021-135965;09/22/21;18:30:00;SZ-20035;Sam Zeldin;CAMP-004-000-098;Optimalisasi Rekrut Pegawai Terbaik dengan Teknik Wawancara;Danamon;248526;0;248526
OC-2022-149699;12/22/22;09:08:00;CM-12115;Chad McGuire;CAMP-001-008-093;Fundamental Copywriting untuk Pemula;Bank BRI;331790;0;331790
OC-2021-166429;09/02/2021;16:28:00;TG-21310;Toby Gnade;CAMP-001-006-006;Tingkatkan Sales dengan Copywriting Menarik;Danamon;220317;0;220317
OC-2020-112767;08/02/2020;14:14:00;DK-12985;Darren Koutras;CAMP-001-004-028;Analisis Marketing dan Manajemen Bisnis Retail;Danamon;405116;0.5;202558
OC-2020-119879;11/21/20;22:16:00;SS-20410;Shahid Shariari;CAMP-004-005-088;Bagaimana cara berkomunikasi yang efektif?;Bank BRI;247612;0.4;148567
OC-2020-119879;11/21/20;22:37:00;SS-20410;Shahid Shariari;CAMP-001-003-016;Bagaimana Cara Meningkatkan Kinerja Online Marketing?;Master Card;409402;0.4;245641
OC-2022-155642;05/18/22;21:37:00;BM-11575;Brendan Murry;CAMP-002-003-053;Fundamental Sistem Manajemen Database untuk Menjadi Analis Basis Data;BNI;629850;0.6;251940
OC-2022-155642;05/18/22;09:02:00;BM-11575;Brendan Murry;CAMP-003-006-006;Belajar Inovasi pada Digital Banking;OVO;255990;0.6;102396
ID-2022-101721;07/23/22;15:02:00;MY-17380;Maribeth Yedwab;CAMP-004-002-098;Business Intelligence dengan Microsoft Power BI Desktop ;BCA;250691;0.2;200553
OC-2020-136728;09/13/20;13:35:00;AG-10900;Arthur Gainer;CAMP-004-001-018;Seni Storytelling dalam Komunikasi dan Presentasi;BSI;243082;0.2;194465
OC-2020-136728;09/13/20;19:59:00;AG-10900;Arthur Gainer;CAMP-004-008-039;Pelajari Konsep Data Warehouse;JCB;251032;0.3;175722
OC-2021-127194;12/10/2021;13:31:00;BW-11110;Bart Watters;CAMP-002-002-082;Dasar-dasar dalam Membuat Website Menggunakan CSS;Danamon;392632;0;392632
OC-2020-140375;10/02/2020;08:30:00;SG-20470;Sheri Gordon;CAMP-004-004-039;Advanced Tableau menggunakan ekspresi Level of Detail ;BCA;244713;0;244713
OC-2020-140375;10/02/2020;22:34:00;SG-20470;Sheri Gordon;CAMP-002-006-072;Mempelajari Dasar MySQL untuk Business Intelligence;Bank BRI;374303;0;374303
ID-2022-155866;11/17/22;15:37:00;CC-12370;Christopher Conant;CAMP-004-002-005;Membersihkan dan Memanipulasi Data menggunakan Excel ;BNI;255203;0;255203
ID-2022-155866;11/17/22;14:44:00;CC-12370;Christopher Conant;CAMP-003-007-064;Kelas Pelatihan untuk menjadi Manajer Keuangan ;Bank BRI;286991;0;286991
OC-2020-141327;11/30/20;18:19:00;LR-16915;Lena Radford;CAMP-004-002-098;Business Intelligence dengan Microsoft Power BI Desktop ;Mandiri;250691;0.7;75207
OC-2020-141327;11/30/20;19:54:00;LR-16915;Lena Radford;CAMP-001-003-016;Bagaimana Cara Meningkatkan Kinerja Online Marketing?;Mandiri;409402;0.2;327521
OC-2020-141327;11/30/20;21:17:00;LR-16915;Lena Radford;CAMP-002-005-029;Fundamental React Bagi Pemula;Alfamidi;545153;0.2;436123
OC-2020-136700;12/06/2020;11:21:00;DB-13120;David Bremer;CAMP-004-004-039;Advanced Tableau menggunakan ekspresi Level of Detail ;Alfamidi;244713;0;244713
OC-2022-102736;09/05/2022;08:55:00;LP-17095;Liz Preis;CAMP-002-004-071;Bangun Data Warehouse dengan SQL Server;BCA;595514;0.2;476412
OC-2022-102736;09/05/2022;17:26:00;LP-17095;Liz Preis;CAMP-002-002-084;Basic: Python untuk Pemula;Danamon;599596;0.2;479677
OC-2022-102736;09/05/2022;08:07:00;LP-17095;Liz Preis;CAMP-001-008-056;Pelajari Dasar-dasar Content Writing;BCA;332363;0.2;265890
OC-2022-125269;04/24/22;19:54:00;AF-10870;Art Ferguson;CAMP-004-002-005;Membersihkan dan Memanipulasi Data menggunakan Excel ;BSI;255203;0.8;51041
OC-2022-125269;04/24/22;07:25:00;AF-10870;Art Ferguson;CAMP-002-006-072;Mempelajari Dasar MySQL untuk Business Intelligence;BCA;374303;0.2;299443
OC-2020-114811;11/08/2020;16:58:00;KD-16495;Keith Dawkins;CAMP-004-005-088;Bagaimana cara berkomunikasi yang efektif?;Bank BRI;247612;0;247612
OC-2020-114811;11/08/2020;09:04:00;KD-16495;Keith Dawkins;CAMP-005-007-019;Dasar-dasar Google Sheet untuk Pemula;BSI;306249;0;306249
OC-2020-114811;11/08/2020;12:29:00;KD-16495;Keith Dawkins;CAMP-005-004-063;Dasar-dasar Kemampuan Lunak dalam Customer Service;Danamon;245275;0;245275
OC-2020-114811;11/08/2020;19:52:00;KD-16495;Keith Dawkins;CAMP-001-003-016;Bagaimana Cara Meningkatkan Kinerja Online Marketing?;Alfaexpress;409402;0;409402
OC-2020-114811;11/08/2020;08:56:00;KD-16495;Keith Dawkins;CAMP-002-004-065;Analisis dan Visualisasi data dengan Python;JCB;522584;0.1;470325
OC-2020-122266;04/26/20;09:23:00;SA-20830;Sue Ann Reed;CAMP-002-002-082;Dasar-dasar dalam Membuat Website Menggunakan CSS;OVO;392632;0.45;215948
OC-2020-122266;04/26/20;11:29:00;SA-20830;Sue Ann Reed;CAMP-002-003-035;Menganalisis Data menggunakan SQL di Google Big Query;BNI;600894;0.2;480715
